condition,id,axis,angle_deg,value,deviation
ortho_asym,cupids_bow_peak_height_l,roll,20.0,1.409538931178858,-0.06030737921409468
ortho_asym,cupids_bow_peak_height_l,roll,22.5,1.3858192987669327,-0.07612046748871155
ortho_asym,cupids_bow_peak_height_l,roll,25.0,1.3594616805549649,-0.09369221296335677
ortho_asym,cupids_bow_peak_height_l,roll,27.5,1.330516249767335,-0.11298916682177662
ortho_asym,cupids_bow_peak_height_l,roll,30.0,1.299038105676658,-0.13397459621556132
ortho_asym,cupids_bow_peak_height_r,yaw,-30.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-27.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-25.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-22.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-20.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-17.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-15.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-12.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-10.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-7.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-5.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,-2.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,0.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,2.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,5.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,7.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,10.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,12.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,15.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,17.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,20.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,22.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,25.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,27.5,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,yaw,30.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,pitch,-30.0,0.09384899647925948,-0.9374340023471603
ortho_asym,cupids_bow_peak_height_r,pitch,-27.5,0.2175082618354125,-0.854994492109725
ortho_asym,cupids_bow_peak_height_r,pitch,-25.0,0.34075996335520387,-0.7728266910965308
ortho_asym,cupids_bow_peak_height_r,pitch,-22.5,0.46336873534493606,-0.6910875097700426
ortho_asym,cupids_bow_peak_height_r,pitch,-20.0,0.585100337835712,-0.6099331081095253
ortho_asym,cupids_bow_peak_height_r,pitch,-17.5,0.7057221169703425,-0.5295185886864383
ortho_asym,cupids_bow_peak_height_r,pitch,-15.0,0.8250034638085069,-0.4499976907943288
ortho_asym,cupids_bow_peak_height_r,pitch,-12.5,0.9427162704042047,-0.37152248639719687
ortho_asym,cupids_bow_peak_height_r,pitch,-10.0,1.0586353819939944,-0.2942430786706704
ortho_asym,cupids_bow_peak_height_r,pitch,-7.5,1.172539044126431,-0.2183073039157127
ortho_asym,cupids_bow_peak_height_r,pitch,-5.0,1.284209343563603,-0.14386043762426462
ortho_asym,cupids_bow_peak_height_r,pitch,-2.5,1.3934326417925504,-0.07104490547163304
ortho_asym,cupids_bow_peak_height_r,pitch,0.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,pitch,2.5,1.60370759438662,0.0691383962577466
ortho_asym,cupids_bow_peak_height_r,pitch,5.0,1.704357120727991,0.13623808048532737
ortho_asym,cupids_bow_peak_height_r,pitch,7.5,1.8017561871272108,0.2011707914181405
ortho_asym,cupids_bow_peak_height_r,pitch,10.0,1.8957186939490356,0.26381246263269037
ortho_asym,cupids_bow_peak_height_r,pitch,12.5,1.986065199976764,0.324043466651176
ortho_asym,cupids_bow_peak_height_r,pitch,15.0,2.072623273890784,0.3817488492605226
ortho_asym,cupids_bow_peak_height_r,pitch,17.5,2.1552278302294354,0.4368185534862903
ortho_asym,cupids_bow_peak_height_r,pitch,20.0,2.233721449061065,0.48914763270737655
ortho_asym,cupids_bow_peak_height_r,pitch,22.5,2.307954678665311,0.5386364524435407
ortho_asym,cupids_bow_peak_height_r,pitch,25.0,2.377786320597366,0.585190880398244
ortho_asym,cupids_bow_peak_height_r,pitch,27.5,2.4430836965829172,0.6287224643886115
ortho_asym,cupids_bow_peak_height_r,pitch,30.0,2.5037228967692897,0.6691485978461932
ortho_asym,cupids_bow_peak_height_r,roll,-30.0,1.299038105676658,-0.13397459621556132
ortho_asym,cupids_bow_peak_height_r,roll,-27.5,1.3305162497673422,-0.11298916682177189
ortho_asym,cupids_bow_peak_height_r,roll,-25.0,1.359461680554972,-0.09369221296335202
ortho_asym,cupids_bow_peak_height_r,roll,-22.5,1.3858192987669327,-0.07612046748871155
ortho_asym,cupids_bow_peak_height_r,roll,-20.0,1.4095389311788509,-0.06030737921409942
ortho_asym,cupids_bow_peak_height_r,roll,-17.5,1.4305754261223242,-0.04628304925178384
ortho_asym,cupids_bow_peak_height_r,roll,-15.0,1.448888739433599,-0.03407417371093402
ortho_asym,cupids_bow_peak_height_r,roll,-12.5,1.4644440106798982,-0.023703992880067897
ortho_asym,cupids_bow_peak_height_r,roll,-10.0,1.4772116295183224,-0.01519224698778506
ortho_asym,cupids_bow_peak_height_r,roll,-7.5,1.4871672920607182,-0.008555138626187878
ortho_asym,cupids_bow_peak_height_r,roll,-5.0,1.4942920471376056,-0.0038053019082629667
ortho_asym,cupids_bow_peak_height_r,roll,-2.5,1.4985723323727882,-0.0009517784181412026
ortho_asym,cupids_bow_peak_height_r,roll,0.0,1.5,0.0
ortho_asym,cupids_bow_peak_height_r,roll,2.5,1.498572332372781,-0.0009517784181459396
ortho_asym,cupids_bow_peak_height_r,roll,5.0,1.4942920471376198,-0.0038053019082534925
ortho_asym,cupids_bow_peak_height_r,roll,7.5,1.4871672920607182,-0.008555138626187878
ortho_asym,cupids_bow_peak_height_r,roll,10.0,1.4772116295183082,-0.015192246987794533
ortho_asym,cupids_bow_peak_height_r,roll,12.5,1.4644440106798982,-0.023703992880067897
ortho_asym,cupids_bow_peak_height_r,roll,15.0,1.4488887394336132,-0.03407417371092455
ortho_asym,cupids_bow_peak_height_r,roll,17.5,1.4305754261223385,-0.046283049251774365
ortho_asym,cupids_bow_peak_height_r,roll,20.0,1.409538931178865,-0.06030737921408994
ortho_asym,cupids_bow_peak_height_r,roll,22.5,1.3858192987669256,-0.0761204674887163
ortho_asym,cupids_bow_peak_height_r,roll,25.0,1.359461680554972,-0.09369221296335202
ortho_asym,cupids_bow_peak_height_r,roll,27.5,1.330516249767328,-0.11298916682178135
ortho_asym,cupids_bow_peak_height_r,roll,30.0,1.299038105676658,-0.13397459621556132
ortho_asym,commissure_height_l,yaw,-30.0,-0.017377530567127483,0.1296731522666177
ortho_asym,commissure_height_l,yaw,-27.5,-0.017002703223921136,0.10530649184153817
ortho_asym,commissure_height_l,yaw,-25.0,-0.016674764428717976,0.08398794769646471
ortho_asym,commissure_height_l,yaw,-22.5,-0.016389835063917294,0.06546534734975053
ortho_asym,commissure_height_l,yaw,-20.0,-0.016144686322914572,0.049528793536597594
ortho_asym,commissure_height_l,yaw,-17.5,-0.015936643708881416,0.03600442339132488
ortho_asym,commissure_height_l,yaw,-15.0,-0.01576351150847057,0.024749498657257365
ortho_asym,commissure_height_l,yaw,-12.5,-0.015623513555088703,0.015648554843817133
ortho_asym,commissure_height_l,yaw,-10.0,-0.015515247175409983,0.008610407395668448
ortho_asym,commissure_height_l,yaw,-7.5,-0.015437648019373331,0.0035658653720175
ortho_asym,commissure_height_l,yaw,-5.0,-0.015389964089751209,0.0004660431688224628
ortho_asym,commissure_height_l,yaw,-2.5,-0.015371737770273126,-0.0007188077914154082
ortho_asym,commissure_height_l,yaw,0.0,-0.015382795043203928,-0.0
ortho_asym,commissure_height_l,yaw,2.5,-0.015423241419867558,0.002629325590702677
ortho_asym,commissure_height_l,yaw,5.0,-0.015493464406046199,0.00719435983717174
ortho_asym,commissure_height_l,yaw,7.5,-0.015594142610017587,0.01373921749721497
ortho_asym,commissure_height_l,yaw,10.0,-0.015726261894444937,0.022327987227051527
ortho_asym,commissure_height_l,yaw,12.5,-0.015891139295425596,0.033046286503456535
ortho_asym,commissure_height_l,yaw,15.0,-0.016090455806787352,0.046003392855192914
ortho_asym,commissure_height_l,yaw,17.5,-0.016326299584955444,0.06133505251169253
ortho_asym,commissure_height_l,yaw,20.0,-0.016601221708414462,0.07920710519697338
ortho_asym,commissure_height_l,yaw,22.5,-0.01691830737923851,0.09982011277677175
ortho_asym,commissure_height_l,yaw,25.0,-0.017281266457283197,0.12341524467739746
ortho_asym,commissure_height_l,yaw,27.5,-0.017694548578179925,0.15028176144083275
ortho_asym,commissure_height_l,yaw,30.0,-0.018163489982182777,0.18076655972916653
ortho_asym,commissure_height_l,pitch,-30.0,-0.09510483887115226,5.182546059025163
ortho_asym,commissure_height_l,pitch,-27.5,-0.08917424151176705,4.797011613384523
ortho_asym,commissure_height_l,pitch,-25.0,-0.0830730408459109,4.400386640567789
ortho_asym,commissure_height_l,pitch,-22.5,-0.0768129103135797,3.993430003965073
ortho_asym,commissure_height_l,pitch,-20.0,-0.07040583952627923,3.576921120546575
ortho_asym,commissure_height_l,pitch,-17.5,-0.06386411019141665,3.1516583957628437
ortho_asym,commissure_height_l,pitch,-15.0,-0.05720027126756756,2.7184576084460326
ortho_asym,commissure_height_l,pitch,-12.5,-0.05042711342315468,2.2781502504275535
ortho_asym,commissure_height_l,pitch,-10.0,-0.043557642875635384,1.831581825884043
ortho_asym,commissure_height_l,pitch,-7.5,-0.03660505469226743,1.3796101156817682
ortho_asym,commissure_height_l,pitch,-5.0,-0.02958270563674428,0.9231034121990612
ortho_asym,commissure_height_l,pitch,-2.5,-0.022504086648498203,0.46293873026933685
ortho_asym,commissure_height_l,pitch,0.0,-0.015382795043203928,-0.0
ortho_asym,commissure_height_l,pitch,2.5,-0.008232506523896366,-0.46482375272018833
ortho_asym,commissure_height_l,pitch,5.0,-0.0010669470922721968,-0.9306402322025625
ortho_asym,commissure_height_l,pitch,7.5,0.006100135050975016,-1.3965556996529078
ortho_asym,commissure_height_l,pitch,10.0,0.013254997529407448,-1.861676794898432
ortho_asym,commissure_height_l,pitch,12.5,0.020383931652520556,-2.3251123476111135
ortho_asym,commissure_height_l,pitch,15.0,0.02747329003364567,-2.785975172683802
ortho_asym,commissure_height_l,pitch,17.5,0.03450951388545451,-3.2433838446479664
ortho_asym,commissure_height_l,pitch,20.0,0.04147915991865183,-3.696464446295616
ortho_asym,commissure_height_l,pitch,22.5,0.04836892677415102,-4.144352286974028
ortho_asym,commissure_height_l,pitch,25.0,0.055165680924188255,-4.586193586357395
ortho_asym,commissure_height_l,pitch,27.5,0.06185648198334766,-5.021147119858147
ortho_asym,commissure_height_l,pitch,30.0,0.06842860737625713,-5.448385822216924
ortho_asym,commissure_height_l,roll,-30.0,-0.013321891288624191,-0.13397459621554522
ortho_asym,commissure_height_l,roll,-27.5,-0.013644705847882207,-0.1129891668217736
ortho_asym,commissure_height_l,roll,-25.0,-0.013941546934044566,-0.09369221296334572
ortho_asym,commissure_height_l,roll,-22.5,-0.014211849493232172,-0.07612046748871398
ortho_asym,commissure_height_l,roll,-20.0,-0.014455098989160892,-0.060307379214084335
ortho_asym,commissure_height_l,roll,-17.5,-0.014670832382589165,-0.04628304925178767
ortho_asym,commissure_height_l,roll,-15.0,-0.014858639012742376,-0.0340741737109162
ortho_asym,commissure_height_l,roll,-12.5,-0.015018161379024094,-0.023703992880079884
ortho_asym,commissure_height_l,roll,-10.0,-0.015149095821544787,-0.015192246987805295
ortho_asym,commissure_height_l,roll,-7.5,-0.015251193099151229,-0.008555138626178373
ortho_asym,commissure_height_l,roll,-5.0,-0.015324258863871896,-0.0038053019082440825
ortho_asym,commissure_height_l,roll,-2.5,-0.015368154030870843,-0.0009517784181590303
ortho_asym,commissure_height_l,roll,0.0,-0.015382795043203928,-0.0
ortho_asym,commissure_height_l,roll,2.5,-0.015368154030871117,-0.0009517784181412126
ortho_asym,commissure_height_l,roll,5.0,-0.01532425886387135,-0.0038053019082796053
ortho_asym,commissure_height_l,roll,7.5,-0.015251193099150682,-0.008555138626213897
ortho_asym,commissure_height_l,roll,10.0,-0.01514909582154479,-0.01519224698780507
ortho_asym,commissure_height_l,roll,12.5,-0.015018161379024095,-0.02370399288007977
ortho_asym,commissure_height_l,roll,15.0,-0.014858639012742373,-0.03407417371091642
ortho_asym,commissure_height_l,roll,17.5,-0.014670832382589712,-0.04628304925175214
ortho_asym,commissure_height_l,roll,20.0,-0.014455098989160621,-0.060307379214101925
ortho_asym,commissure_height_l,roll,22.5,-0.014211849493232304,-0.07612046748870542
ortho_asym,commissure_height_l,roll,25.0,-0.0139415469340447,-0.09369221296333703
ortho_asym,commissure_height_l,roll,27.5,-0.013644705847882072,-0.1129891668217824
ortho_asym,commissure_height_l,roll,30.0,-0.01332189128862392,-0.1339745962155628
ortho_asym,commissure_height_r,yaw,-30.0,0.0,nan
ortho_asym,commissure_height_r,yaw,-27.5,0.0,nan
ortho_asym,commissure_height_r,yaw,-25.0,0.0,nan
ortho_asym,commissure_height_r,yaw,-22.5,0.0,nan
ortho_asym,commissure_height_r,yaw,-20.0,0.0,nan
ortho_asym,commissure_height_r,yaw,-17.5,0.0,nan
ortho_asym,commissure_height_r,yaw,-15.0,0.0,nan
ortho_asym,commissure_height_r,yaw,-12.5,0.0,nan
ortho_asym,commissure_height_r,yaw,-10.0,0.0,nan
ortho_asym,commissure_height_r,yaw,-7.5,0.0,nan
ortho_asym,commissure_height_r,yaw,-5.0,0.0,nan
ortho_asym,commissure_height_r,yaw,-2.5,0.0,nan
ortho_asym,commissure_height_r,yaw,0.0,0.0,nan
ortho_asym,commissure_height_r,yaw,2.5,0.0,nan
ortho_asym,commissure_height_r,yaw,5.0,0.0,nan
ortho_asym,commissure_height_r,yaw,7.5,0.0,nan
ortho_asym,commissure_height_r,yaw,10.0,0.0,nan
ortho_asym,commissure_height_r,yaw,12.5,0.0,nan
ortho_asym,commissure_height_r,yaw,15.0,0.0,nan
ortho_asym,commissure_height_r,yaw,17.5,0.0,nan
ortho_asym,commissure_height_r,yaw,20.0,0.0,nan
ortho_asym,commissure_height_r,yaw,22.5,0.0,nan
ortho_asym,commissure_height_r,yaw,25.0,0.0,nan
ortho_asym,commissure_height_r,yaw,27.5,0.0,nan
ortho_asym,commissure_height_r,yaw,30.0,0.0,nan
ortho_asym,commissure_height_r,pitch,-30.0,-0.08700677727419495,nan
ortho_asym,commissure_height_r,pitch,-27.5,-0.0803535225722772,nan
ortho_asym,commissure_height_r,pitch,-25.0,-0.07354644833135839,nan
ortho_asym,commissure_height_r,pitch,-22.5,-0.06659858564333469,nan
ortho_asym,commissure_height_r,pitch,-20.0,-0.059523247119273086,nan
ortho_asym,commissure_height_r,pitch,-17.5,-0.0523340000575483,nan
ortho_asym,commissure_height_r,pitch,-15.0,-0.04504463892016945,nan
ortho_asym,commissure_height_r,pitch,-12.5,-0.03766915719892056,nan
ortho_asym,commissure_height_r,pitch,-10.0,-0.030221718757179186,nan
ortho_asym,commissure_height_r,pitch,-7.5,-0.02271662873680907,nan
ortho_asym,commissure_height_r,pitch,-5.0,-0.015168304122259769,nan
ortho_asym,commissure_height_r,pitch,-2.5,-0.007591244055938935,nan
ortho_asym,commissure_height_r,pitch,0.0,0.0,nan
ortho_asym,commissure_height_r,pitch,2.5,0.007590854160090394,nan
ortho_asym,commissure_height_r,pitch,5.0,0.01516675197545383,nan
ortho_asym,commissure_height_r,pitch,7.5,0.022713164163904936,nan
ortho_asym,commissure_height_r,pitch,10.0,0.030215628119259555,nan
ortho_asym,commissure_height_r,pitch,12.5,0.03765977711189924,nan
ortho_asym,commissure_height_r,pitch,15.0,0.045031369096407384,nan
ortho_asym,commissure_height_r,pitch,17.5,0.05231631504650049,nan
ortho_asym,commissure_height_r,pitch,20.0,0.05950070674247107,nan
ortho_asym,commissure_height_r,pitch,22.5,0.06657084394184493,nan
ortho_asym,commissure_height_r,pitch,25.0,0.07351326086983768,nan
ortho_asym,commissure_height_r,pitch,27.5,0.0803147519723972,nan
ortho_asym,commissure_height_r,pitch,30.0,0.08696239688104206,nan
ortho_asym,commissure_height_r,roll,-30.0,0.0,nan
ortho_asym,commissure_height_r,roll,-27.5,0.0,nan
ortho_asym,commissure_height_r,roll,-25.0,1.3662666592043834e-16,nan
ortho_asym,commissure_height_r,roll,-22.5,0.0,nan
ortho_asym,commissure_height_r,roll,-20.0,0.0,nan
ortho_asym,commissure_height_r,roll,-17.5,2.7325333184087663e-16,nan
ortho_asym,commissure_height_r,roll,-15.0,0.0,nan
ortho_asym,commissure_height_r,roll,-12.5,2.7325333184087663e-16,nan
ortho_asym,commissure_height_r,roll,-10.0,0.0,nan
ortho_asym,commissure_height_r,roll,-7.5,0.0,nan
ortho_asym,commissure_height_r,roll,-5.0,0.0,nan
ortho_asym,commissure_height_r,roll,-2.5,0.0,nan
ortho_asym,commissure_height_r,roll,0.0,0.0,nan
ortho_asym,commissure_height_r,roll,2.5,0.0,nan
ortho_asym,commissure_height_r,roll,5.0,0.0,nan
ortho_asym,commissure_height_r,roll,7.5,2.732533318408767e-16,nan
ortho_asym,commissure_height_r,roll,10.0,0.0,nan
ortho_asym,commissure_height_r,roll,12.5,0.0,nan
ortho_asym,commissure_height_r,roll,15.0,-2.7325333184087663e-16,nan
ortho_asym,commissure_height_r,roll,17.5,2.7325333184087663e-16,nan
ortho_asym,commissure_height_r,roll,20.0,0.0,nan
ortho_asym,commissure_height_r,roll,22.5,0.0,nan
ortho_asym,commissure_height_r,roll,25.0,-2.7325333184087663e-16,nan
ortho_asym,commissure_height_r,roll,27.5,-1.3662666592043832e-16,nan
ortho_asym,commissure_height_r,roll,30.0,-2.732533318408767e-16,nan
ortho_asym,upper_lip_projection,yaw,-30.0,6.337812195252031,-0.13219630996549067
ortho_asym,upper_lip_projection,yaw,-27.5,6.489428483375066,-0.1114362794929763
ortho_asym,upper_lip_projection,yaw,-25.0,6.628722698274944,-0.09236344647638246
ortho_asym,upper_lip_projection,yaw,-22.5,6.75545883203684,-0.07501012625309254
ortho_asym,upper_lip_projection,yaw,-20.0,6.8694237298961855,-0.059405504997379725
ortho_asym,upper_lip_projection,yaw,-17.5,6.970427023405557,-0.04557564887151736
ortho_asym,upper_lip_projection,yaw,-15.0,7.058301047048633,-0.033543515443397065
ortho_asym,upper_lip_projection,yaw,-12.5,7.132900745669798,-0.023328966361711112
ortho_asym,upper_lip_projection,yaw,-10.0,7.194103579509956,-0.014948780358906146
ortho_asym,upper_lip_projection,yaw,-7.5,7.241809432953813,-0.008416665745942497
ortho_asym,upper_lip_projection,yaw,-5.0,7.275940532316088,-0.0037432716694020085
ortho_asym,upper_lip_projection,yaw,-2.5,7.2964413771359276,-0.0009361975189863209
ortho_asym,upper_lip_projection,yaw,0.0,7.30327868852459,0.0
ortho_asym,upper_lip_projection,yaw,2.5,7.2964413771359276,-0.0009361975189863209
ortho_asym,upper_lip_projection,yaw,5.0,7.275940532316088,-0.0037432716694020085
ortho_asym,upper_lip_projection,yaw,7.5,7.241809432953813,-0.008416665745942497
ortho_asym,upper_lip_projection,yaw,10.0,7.194103579509956,-0.014948780358906146
ortho_asym,upper_lip_projection,yaw,12.5,7.132900745669798,-0.023328966361711112
ortho_asym,upper_lip_projection,yaw,15.0,7.058301047048633,-0.033543515443397065
ortho_asym,upper_lip_projection,yaw,17.5,6.970427023405557,-0.04557564887151736
ortho_asym,upper_lip_projection,yaw,20.0,6.8694237298961855,-0.059405504997379725
ortho_asym,upper_lip_projection,yaw,22.5,6.75545883203684,-0.07501012625309254
ortho_asym,upper_lip_projection,yaw,25.0,6.628722698274944,-0.09236344647638246
ortho_asym,upper_lip_projection,yaw,27.5,6.489428483375066,-0.1114362794929763
ortho_asym,upper_lip_projection,yaw,30.0,6.337812195252031,-0.13219630996549067
ortho_asym,upper_lip_projection,pitch,-30.0,6.656792088294548,-0.08852005076101585
ortho_asym,upper_lip_projection,pitch,-27.5,6.78465811503142,-0.07101202016404792
ortho_asym,upper_lip_projection,pitch,-25.0,6.899609159431567,-0.055272370986923405
ortho_asym,upper_lip_projection,pitch,-22.5,7.001426405648595,-0.04133106454643252
ortho_asym,upper_lip_projection,pitch,-20.0,7.089916038767402,-0.02921463891175858
